sample_id,scene,subject,round,step_id,data_split,trap_injected,proposed_move,proposed_dist,proposed_ang,P,O_original,O,F,B_original,B,L_original,L,min_frontal_dist,min_frontal_dist_recomputed,risk_score,risk_entropy,risk_level_entropy,weight_version,threshold_version,collision_count,collision_event,stuck
corridor_B_R26_S054,corridor,B,26,54,calibration,False,walk,2.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.1667,6.0,6.0,0.1167,0.06364290376989078,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S055,corridor,B,26,55,calibration,False,walk,2.0,0.0,0.0,0.5025,0.0,0.0,0.0,0.1053,0.0,0.0,3.98,3.98,0.1759,0.02306383676304575,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S056,corridor,B,26,56,calibration,False,walk,0.82,0.0,0.0074,0.4141,0.0,0.0074,0.0,0.0,0.0,0.0,1.98,1.98,0.1464,0.002953999671306065,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S057,corridor,B,26,57,calibration,False,turn,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.4737,0.0,0.0,3.9,1.12,0.0,0.10375441096538243,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S058,corridor,B,26,58,calibration,False,turn,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,3.82,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S059,corridor,B,26,59,calibration,False,walk,2.0,0.0,0.0,0.5682,0.0,0.0,0.0,0.0,0.0,0.0,3.52,3.52,0.1989,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S060,corridor,B,26,60,calibration,False,walk,0.82,0.0,0.0522,0.519,0.0,0.0522,0.0,0.0,0.0,0.0,1.58,1.58,0.1921,0.020837673357050893,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S061,corridor,B,26,61,calibration,False,turn,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.8947,0.0,0.0,4.95,0.7,0.0,0.19596595205980086,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S062,corridor,B,26,62,calibration,False,walk,2.0,0.0,0.0,0.409,0.0,0.0,0.0,0.0526,0.0,0.0,4.89,4.89,0.1431,0.011520966892081732,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S063,corridor,B,26,63,calibration,False,walk,2.0,0.0,0.0001,0.6803,0.0,0.0001,0.0,0.0,0.0,0.0,2.94,2.94,0.2381,3.991891447710899e-05,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S064,corridor,B,26,64,calibration,False,turn,0.0,-90.0,0.0001,0.0,0.0,0.0001,0.0,0.8421,0.0,0.0,2.36,0.7,0.0,0.18448490408219623,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,3,1,0
corridor_B_R26_S065,corridor,B,26,65,calibration,False,turn,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.1579,0.0,0.4444,5.92,2.18,0.0,0.2042483095659821,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S066,corridor,B,26,66,calibration,False,walk,2.0,0.0,0.0,0.4255,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,0.1489,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S067,corridor,B,26,67,calibration,False,walk,2.0,0.0,0.0,0.6006,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.2102,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S068,corridor,B,26,68,calibration,False,walk,2.0,0.0,0.19,1.0,1.0,1.0,0.2308,0.3158,0.3,0.0,1.29,1.29,0.4988,0.4683587520813448,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,1,1,0
corridor_B_R26_S069,corridor,B,26,69,calibration,False,turn,0.0,15.0,0.0061,0.0,0.0,0.0061,0.0,0.2105,0.0,0.0,1.42,2.01,0.0012,0.04854082433031286,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S070,corridor,B,26,70,calibration,False,walk,2.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.1053,0.0,0.0,3.6,3.6,0.1944,0.02306383676304575,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S071,corridor,B,26,71,calibration,False,turn,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0,0.0,3.73,1.75,0.0,0.046105770547209206,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S072,corridor,B,26,72,calibration,False,walk,2.0,0.0,0.0,0.4545,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.4,0.1591,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S073,corridor,B,26,73,calibration,False,turn,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,2.46,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S074,corridor,B,26,74,calibration,False,walk,2.0,0.0,0.0,0.2797,0.0,0.0,0.0,0.0,0.0,0.0,7.15,7.15,0.0979,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S075,corridor,B,26,75,calibration,True,walk,2.0,0.0,0.0,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,5.16,5.16,0.1357,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S076,corridor,B,26,76,calibration,False,turn,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,2.92,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S077,corridor,B,26,77,calibration,False,turn,0.0,90.0,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,1.87,2.73,0.0001,0.00023951348686265388,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S078,corridor,B,26,78,calibration,False,walk,2.24,0.0,0.0198,1.0,1.0,1.0,0.0769,0.2105,0.0,0.0,1.78,1.78,0.3809,0.44529491531829907,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,1,1,0
corridor_B_R26_S079,corridor,B,26,79,calibration,False,turn,0.0,-90.0,0.0411,0.0,0.0,0.0411,0.1429,1.0,0.0,0.0556,1.03,0.39,0.0582,0.2566634899651155,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,1,1,0
corridor_B_R26_S080,corridor,B,26,80,calibration,False,turn,0.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.2632,0.0,0.5,2.58,1.95,0.0,0.24853917362120498,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S081,corridor,B,26,81,calibration,False,walk,1.93,0.0,0.0,0.4308,0.0,0.0,0.0,0.0,0.0,0.0,4.48,4.48,0.1508,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S082,corridor,B,26,82,calibration,False,turn,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,2.61,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S083,corridor,B,26,83,calibration,False,turn,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,4.76,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S084,corridor,B,26,84,calibration,False,walk,2.0,0.0,0.0,0.2608,0.0,0.0,0.0,0.0,0.0,0.0,7.67,7.67,0.0913,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S085,corridor,B,26,85,calibration,False,walk,2.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,0.0,6.08,6.08,0.1151,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S086,corridor,B,26,86,calibration,False,walk,2.0,0.0,0.0,0.4474,0.0,0.0,0.0,0.0,0.0,0.0,4.47,4.47,0.1566,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S087,corridor,B,26,87,calibration,False,turn,0.0,-20.0,0.0005,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,1.92,2.56,0.0001,0.00019959457238554493,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S088,corridor,B,26,88,calibration,False,walk,2.0,0.0,0.0,0.5333,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3.75,0.1867,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S089,corridor,B,26,89,calibration,False,turn,0.0,15.0,0.0029,0.0,0.0,0.0029,0.0,0.1579,0.0,0.0,1.57,1.99,0.0006,0.035742452174963635,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S090,corridor,B,26,90,calibration,False,walk,0.91,0.0,0.0001,0.3216,0.0,0.0001,0.0,0.1579,0.0,0.0,2.83,2.83,0.1126,0.03462472256960459,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S091,corridor,B,26,91,calibration,False,turn,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0,0.0,3.29,2.43,0.0,0.046105770547209206,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S092,corridor,B,26,92,calibration,False,turn,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,4.79,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S093,corridor,B,26,93,calibration,False,walk,2.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,3.39,3.39,0.2065,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S094,corridor,B,26,94,calibration,False,turn,0.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,1.44,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S095,corridor,B,26,95,calibration,False,walk,2.0,0.0,0.0,0.3992,0.0,0.0,0.0,0.0,0.0,0.0,5.01,5.01,0.1397,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S096,corridor,B,26,96,calibration,False,walk,2.0,0.0,0.0,0.6601,0.0,0.0,0.0,0.0,0.0,0.0,3.03,3.03,0.231,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S097,corridor,B,26,97,calibration,False,turn,0.0,90.0,0.0061,0.0,0.0,0.0061,0.0,1.0,0.0,0.0,1.42,0.79,0.0012,0.22146484260595026,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S098,corridor,B,26,98,calibration,False,turn,0.0,80.0,0.0002,0.0,0.0,0.0002,0.0,0.3684,0.0,0.5,2.14,2.07,0.0,0.27166094523432266,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R26_S099,corridor,B,26,99,calibration,False,walk,2.0,0.0,0.0,0.5305,0.0,0.0,0.0,0.0,0.0,0.0,3.77,3.77,0.1857,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S000,corridor,B,27,0,calibration,False,turn,0.0,-90.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,2.23,7.46,0.0,3.991891447710899e-05,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S001,corridor,B,27,1,calibration,False,turn,0.0,80.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,2.23,2.19,0.0,3.991891447710899e-05,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S002,corridor,B,27,2,calibration,False,walk,2.0,0.0,0.0,0.3049,0.0,0.0,0.0,0.0,0.0,0.0,6.56,6.56,0.1067,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S003,corridor,B,27,3,calibration,False,walk,2.0,0.0,0.0,0.4264,0.0,0.0,0.0,0.0526,0.0,0.0,4.69,4.69,0.1493,0.011520966892081732,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S004,corridor,B,27,4,calibration,False,turn,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S005,corridor,B,27,5,calibration,False,walk,2.0,0.0,0.0,0.5333,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3.75,0.1867,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S006,corridor,B,27,6,calibration,False,turn,0.0,-30.0,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,1.89,1.76,0.0001,0.00023951348686265388,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S007,corridor,B,27,7,calibration,False,walk,2.0,0.0,0.0,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,5.13,5.13,0.1365,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S008,corridor,B,27,8,calibration,False,turn,0.0,-20.0,0.007,0.0,0.0,0.007,0.0,0.0,0.0,0.0,1.39,3.13,0.0014,0.002794324013397629,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S009,corridor,B,27,9,calibration,False,turn,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.1053,0.0,0.0,3.53,1.76,0.0,0.02306383676304575,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S010,corridor,B,27,10,calibration,False,walk,2.0,0.0,0.0,0.3953,0.0,0.0,0.0,0.1053,0.0,0.0,5.06,5.06,0.1383,0.02306383676304575,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S011,corridor,B,27,11,calibration,False,turn,0.0,35.0,0.0016,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,1.69,3.02,0.0003,0.0006387026316337438,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S012,corridor,B,27,12,calibration,False,turn,0.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,1.48,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S013,corridor,B,27,13,calibration,False,walk,2.0,0.0,0.0,0.4124,0.0,0.0,0.0,0.0,0.0,0.0,4.85,4.85,0.1443,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S014,corridor,B,27,14,calibration,False,turn,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2.88,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S015,corridor,B,27,15,calibration,False,walk,1.8,0.0,0.0003,0.687,0.0,0.0003,0.0,0.0,0.0,0.0,2.62,2.62,0.2405,0.00011975674343132694,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S016,corridor,B,27,16,calibration,False,turn,0.0,90.0,0.0082,0.0,0.0,0.0082,0.0,0.7895,0.0,0.0,1.36,0.89,0.0016,0.17619736926276033,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S017,corridor,B,27,17,calibration,False,turn,0.0,80.0,0.0001,0.0,0.0,0.0001,0.0,0.3684,0.0,0.0,2.26,1.52,0.0,0.0807304931168138,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S018,corridor,B,27,18,calibration,False,walk,2.0,0.0,0.0,0.5666,0.0,0.0,0.0,0.0,0.0,0.0,3.53,3.53,0.1983,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S019,corridor,B,27,19,calibration,False,turn,0.0,15.0,0.003,0.0,0.0,0.003,0.0,0.1053,0.0,0.0,1.56,1.56,0.0006,0.02426140419735902,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S020,corridor,B,27,20,calibration,False,walk,2.0,0.0,0.0134,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.86,1.86,0.3527,0.39918914477108985,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S021,corridor,B,27,21,calibration,False,walk,2.0,0.0,0.7109,1.0,1.0,1.0,0.5385,0.5263,0.5,0.5,0.82,0.82,0.7307,0.7053550558315858,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,9,1,0
corridor_B_R27_S022,corridor,B,27,22,calibration,False,turn,0.0,60.0,0.0086,0.0,0.0,0.0086,0.0,0.7368,0.0,0.5,1.35,0.96,0.0017,0.3557047082527365,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,2,1,0
corridor_B_R27_S023,corridor,B,27,23,calibration,False,walk,0.86,0.0,0.0011,0.3644,0.0,0.0011,0.0,0.1579,0.0,0.1111,2.36,2.36,0.1278,0.07743978819208933,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S024,corridor,B,27,24,calibration,False,turn,0.0,10.0,0.0155,0.0,0.0,0.0155,0.0,0.3158,0.0,0.0,1.23,2.13,0.0031,0.07535703905420685,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S025,corridor,B,27,25,calibration,True,turn,0.0,-90.0,0.2227,0.0,0.0,0.2227,1.0,0.3684,0.6,0.0,0.65,3.19,0.4545,0.1695899967428584,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S026,corridor,B,27,26,calibration,False,walk,0.78,0.0,0.852,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.65,0.65,0.9304,0.6182189335939364,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,4,1,0
corridor_B_R27_S027,corridor,B,27,27,calibration,False,turn,0.0,90.0,0.1359,0.0,0.0,0.1359,0.4286,1.0,1.0,0.0,0.77,0.37,0.2772,0.2732795935972377,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,4,1,0
corridor_B_R27_S028,corridor,B,27,28,calibration,False,walk,1.47,0.0,0.0002,0.5365,0.0,0.0002,0.2308,0.3158,0.5,0.5,2.74,2.74,0.3186,0.26013997834224095,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S029,corridor,B,27,29,calibration,False,turn,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0,0.0,3.86,1.28,0.0,0.046105770547209206,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S030,corridor,B,27,30,calibration,False,walk,2.0,0.0,0.0,0.4566,0.0,0.0,0.0769,0.2105,0.0,0.0,4.38,4.38,0.1867,0.046105770547209206,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S031,corridor,B,27,31,calibration,False,turn,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.51,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S032,corridor,B,27,32,calibration,False,walk,2.0,0.0,0.0,0.2882,0.0,0.0,0.0,0.0,0.0,0.0,6.94,6.94,0.1009,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S033,corridor,B,27,33,calibration,False,walk,2.0,0.0,0.0,0.4016,0.0,0.0,0.0,0.0,0.0,0.0,4.98,4.98,0.1406,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S034,corridor,B,27,34,calibration,False,turn,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S035,corridor,B,27,35,calibration,False,walk,1.26,0.0,0.0005,0.4961,0.0,0.0005,0.0,0.0,0.0,0.0,2.54,2.54,0.1737,0.00019959457238554493,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S036,corridor,B,27,36,calibration,False,turn,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,1.32,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S037,corridor,B,27,37,calibration,False,turn,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,2.39,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S038,corridor,B,27,38,calibration,False,walk,2.0,0.0,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,9.05,9.05,0.0773,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S039,corridor,B,27,39,calibration,False,turn,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98,6.36,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S040,corridor,B,27,40,calibration,False,walk,2.0,0.0,0.0,0.3373,0.0,0.0,0.0,0.0,0.0,0.0,5.93,5.93,0.118,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S041,corridor,B,27,41,calibration,False,walk,2.0,0.0,0.0,0.5525,0.0,0.0,0.0,0.0,0.0,0.0,3.62,3.62,0.1934,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S042,corridor,B,27,42,calibration,False,turn,0.0,-15.0,0.0055,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,1.44,1.72,0.0011,0.002195540296240994,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S043,corridor,B,27,43,calibration,False,turn,0.0,-15.0,0.0015,0.0,0.0,0.0015,0.0,0.1053,0.0,0.0,1.7,2.31,0.0003,0.023662620480202384,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S044,corridor,B,27,44,calibration,False,walk,2.0,0.0,0.0,0.4796,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,0.1679,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S045,corridor,B,27,45,calibration,False,turn,0.0,15.0,0.0012,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,1.75,2.12,0.0002,0.00047902697372530776,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S046,corridor,B,27,46,calibration,False,walk,1.27,0.0,0.0001,0.4379,0.0,0.0001,0.0,0.0,0.0,0.0,2.9,2.9,0.1533,3.991891447710899e-05,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S047,corridor,B,27,47,calibration,False,turn,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0,0.0,3.27,2.33,0.0,0.046105770547209206,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S048,corridor,B,27,48,calibration,False,walk,2.0,0.0,0.0,0.5571,0.0,0.0,0.0,0.0,0.0,0.0,3.59,3.59,0.195,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S049,corridor,B,27,49,calibration,False,turn,0.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,1.58,0.0,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S050,corridor,B,27,50,calibration,True,walk,2.0,0.0,0.0,0.4228,0.0,0.0,0.0,0.0,0.0,0.0,4.73,4.73,0.148,0.0,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,0,0,0
corridor_B_R27_S051,corridor,B,27,51,calibration,False,walk,5.73,0.0,0.0002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.74,2.74,0.35,0.39918914477108985,unassigned,entropy_cal35_seed20260822_fmax_po_unified_fbl,pending_quantile_validation,5,1,0
